timestamp,accX,accY,accZ
178595008,0.00,-0.86,-0.43
178596967,0.01,-0.86,-0.46
178598965,0.01,-0.86,-0.46
178600965,0.01,-0.86,-0.46
178603033,0.01,-0.86,-0.46
178605012,0.01,-0.86,-0.46
178607006,0.04,-0.71,-0.46
178609020,0.04,-0.71,-0.46
178611035,0.04,-0.71,-0.46
178613021,0.04,-0.71,-0.46
178615114,0.04,-0.71,-0.46
178617012,0.04,-0.83,-0.50
178619030,0.04,-0.83,-0.50
178621018,0.04,-0.83,-0.50
178622967,0.04,-0.83,-0.50
178624959,0.04,-0.83,-0.50
178626970,0.06,-0.83,-0.53
178628971,0.06,-0.83,-0.53
178630959,0.06,-0.83,-0.53
178632969,0.06,-0.83,-0.53
178634968,0.06,-0.83,-0.53
178636969,0.07,-0.87,-0.54
178638966,0.07,-0.87,-0.54
178641130,0.07,-0.87,-0.54
178643041,0.07,-0.87,-0.54
178645035,0.07,-0.87,-0.54
178647007,0.06,-0.84,-0.50
178649008,0.06,-0.84,-0.50
178651012,0.06,-0.84,-0.50
178653028,0.06,-0.84,-0.50
178655022,0.06,-0.84,-0.50
178657009,0.06,-0.84,-0.50
178659006,0.08,-0.84,-0.54
178660970,0.08,-0.84,-0.54
178662969,0.08,-0.84,-0.54
178665064,0.08,-0.84,-0.54
178666976,0.08,-0.84,-0.54
178668969,0.10,-0.84,-0.52
178670969,0.10,-0.84,-0.52
178672969,0.10,-0.84,-0.52
178674970,0.10,-0.84,-0.52
178676968,0.10,-0.84,-0.52
178678966,0.06,-0.83,-0.50
178680970,0.06,-0.83,-0.50
178683049,0.06,-0.83,-0.50
178685029,0.06,-0.83,-0.50
178687012,0.06,-0.83,-0.50
178689024,0.05,-0.85,-0.49
178691124,0.05,-0.85,-0.49
178693016,0.05,-0.85,-0.49
178695016,0.05,-0.85,-0.49
178697008,0.05,-0.85,-0.49
178698974,0.04,-0.88,-0.48
178700975,0.04,-0.88,-0.48
178703152,0.04,-0.88,-0.48
178705050,0.04,-0.88,-0.48
178707016,0.04,-0.88,-0.48
178708976,0.07,-0.90,-0.46
178710972,0.07,-0.90,-0.46
178712970,0.07,-0.90,-0.46
178715072,0.07,-0.90,-0.46
178716986,0.07,-0.90,-0.46
178718986,-0.00,-0.85,-0.39
178721019,-0.00,-0.85,-0.39
178723028,-0.00,-0.85,-0.39
178725017,-0.00,-0.85,-0.39
178727011,-0.00,-0.85,-0.39
178729018,-0.04,-0.82,-0.46
178731017,-0.04,-0.82,-0.46
178733014,-0.04,-0.82,-0.46
178735012,-0.04,-0.82,-0.46
178736979,-0.04,-0.82,-0.46
178738978,-0.04,-0.82,-0.46
178741079,-0.02,-0.84,-0.45
178742974,-0.02,-0.84,-0.45
178744971,-0.02,-0.84,-0.45
178747066,-0.02,-0.84,-0.45
178749006,-0.02,-0.84,-0.45
178750977,0.00,-0.91,-0.48
178752980,0.00,-0.91,-0.48
178754979,0.00,-0.91,-0.48
178756981,0.00,-0.91,-0.48
178759017,0.00,-0.91,-0.48
178760971,0.02,-0.86,-0.50
178763036,0.02,-0.86,-0.50
178765122,0.02,-0.86,-0.50
178767015,0.02,-0.86,-0.50
178769038,0.02,-0.86,-0.50
178771042,0.02,-0.88,-0.51
178773024,0.02,-0.88,-0.51
178775015,0.02,-0.88,-0.51
178777015,0.02,-0.88,-0.51
178779011,0.02,-0.88,-0.51
178780974,0.01,-0.87,-0.48
178783050,0.01,-0.87,-0.48
178785006,0.01,-0.87,-0.48
178786979,0.01,-0.87,-0.48
178789007,0.01,-0.87,-0.48
178791082,0.01,-0.87,-0.47
178792988,0.01,-0.87,-0.47
178795022,0.01,-0.87,-0.47
178796978,0.01,-0.87,-0.47
178799008,0.01,-0.87,-0.47
178800970,0.00,-0.86,-0.44
178803027,0.00,-0.86,-0.44
178805016,0.00,-0.86,-0.44
178807019,0.00,-0.86,-0.44
178809015,0.00,-0.86,-0.44
178811011,0.00,-0.86,-0.44
178813012,0.00,-0.85,-0.42
178815130,0.00,-0.85,-0.42
178817044,0.00,-0.85,-0.42
178819014,0.00,-0.85,-0.42
178820974,0.00,-0.85,-0.42
178822985,-0.00,-0.85,-0.45
178824993,-0.00,-0.85,-0.45
178827058,-0.00,-0.85,-0.45
178828997,-0.00,-0.85,-0.45
178830971,-0.00,-0.85,-0.45
178833003,0.00,-0.86,-0.45
178835017,0.00,-0.86,-0.45
178836970,0.00,-0.86,-0.45
178838967,0.00,-0.86,-0.45
178841076,0.00,-0.86,-0.45
178843058,0.01,-0.87,-0.47
178845016,0.01,-0.87,-0.47
178847017,0.01,-0.87,-0.47
178849026,0.01,-0.87,-0.47
178851049,0.01,-0.87,-0.47
178853025,0.02,-0.88,-0.49
178855015,0.02,-0.88,-0.49
178857013,0.02,-0.88,-0.49
178859040,0.02,-0.88,-0.49
178861017,0.02,-0.88,-0.49
178862976,0.01,-0.88,-0.49
178865069,0.01,-0.88,-0.49
178866981,0.01,-0.88,-0.49
178868972,0.01,-0.88,-0.49
178870975,0.01,-0.88,-0.49
178872989,0.01,-0.87,-0.47
178875021,0.01,-0.87,-0.47
178876977,0.01,-0.87,-0.47
178878971,0.01,-0.87,-0.47
178880976,0.01,-0.87,-0.47
178883035,0.01,-0.87,-0.47
178885014,0.00,-0.86,-0.45
178887017,0.00,-0.86,-0.45
178889057,0.00,-0.86,-0.45
178891134,0.00,-0.86,-0.45
178893025,0.00,-0.86,-0.45
178895020,0.00,-0.86,-0.45
178897017,0.00,-0.86,-0.45
178899013,0.00,-0.86,-0.45
178901024,0.00,-0.86,-0.45
178902979,0.00,-0.86,-0.45
178905069,0.00,-0.86,-0.44
178907014,0.00,-0.86,-0.44
178908995,0.00,-0.86,-0.44
178910970,0.00,-0.86,-0.44
178912978,0.00,-0.86,-0.44
178915128,0.00,-0.87,-0.47
178916972,0.00,-0.87,-0.47
178918969,0.00,-0.87,-0.47
178920959,0.00,-0.87,-0.47
178923029,0.00,-0.87,-0.47
178925016,0.02,-0.88,-0.50
178927009,0.02,-0.88,-0.50
178929010,0.02,-0.88,-0.50
178931010,0.02,-0.88,-0.50
178933031,0.02,-0.88,-0.50
178935068,0.01,-0.85,-0.47
178937022,0.01,-0.85,-0.47
178938972,0.01,-0.85,-0.47
178941073,0.01,-0.85,-0.47
178942968,0.01,-0.85,-0.47
178945025,0.00,-0.86,-0.43
178947017,0.00,-0.86,-0.43
178948967,0.00,-0.86,-0.43
178950959,0.00,-0.86,-0.43
178953020,0.00,-0.86,-0.43
178954970,0.00,-0.86,-0.48
178956967,0.00,-0.86,-0.48
178958971,0.00,-0.86,-0.48
178960971,0.00,-0.86,-0.48
178963030,0.00,-0.86,-0.48
178965115,0.00,-0.86,-0.48
178967019,0.01,-0.87,-0.49
178969042,0.01,-0.87,-0.49
178971025,0.01,-0.87,-0.49
178973022,0.01,-0.87,-0.49
178975013,0.01,-0.87,-0.49
178977008,0.00,-0.86,-0.45
178979040,0.00,-0.86,-0.45
178981015,0.00,-0.86,-0.45
178982970,0.00,-0.86,-0.45
178984972,0.00,-0.86,-0.45
178986968,0.00,-0.86,-0.45
178989010,0.00,-0.86,-0.45
178991087,0.00,-0.86,-0.45
178992986,0.00,-0.86,-0.45
178995022,0.00,-0.86,-0.45
178996972,0.01,-0.87,-0.49
178998959,0.01,-0.87,-0.49
179000958,0.01,-0.87,-0.49
179003048,0.01,-0.87,-0.49
179005024,0.01,-0.87,-0.49
179007013,0.01,-0.87,-0.45
179009012,0.01,-0.87,-0.45
179011008,0.01,-0.87,-0.45
179013009,0.01,-0.87,-0.45
179015103,0.01,-0.87,-0.45
179016975,0.00,-0.86,-0.47
179018969,0.00,-0.86,-0.47
179021004,0.00,-0.86,-0.47
179023053,0.00,-0.86,-0.47
179024997,0.00,-0.86,-0.47
179026968,0.02,-0.88,-0.45
179028971,0.02,-0.88,-0.45
179030971,0.02,-0.88,-0.45
179032967,0.02,-0.88,-0.45
179034967,0.02,-0.88,-0.45
179036967,0.02,-0.88,-0.45
179038959,0.01,-0.87,-0.47
179041070,0.01,-0.87,-0.47
179043017,0.01,-0.87,-0.47
179045015,0.01,-0.87,-0.47
179047013,0.01,-0.87,-0.47
179049012,0.01,-0.85,-0.46
179051007,0.01,-0.85,-0.46
179053005,0.01,-0.85,-0.46
179054971,0.01,-0.85,-0.46
179056969,0.01,-0.85,-0.46
179058971,0.00,-0.84,-0.47
179061001,0.00,-0.84,-0.47
179063050,0.00,-0.84,-0.47
179065098,0.00,-0.84,-0.47
179066980,0.00,-0.84,-0.47
179068967,0.00,-0.86,-0.50
179070970,0.00,-0.86,-0.50
179073002,0.00,-0.86,-0.50
179075015,0.00,-0.86,-0.50
179076968,0.00,-0.86,-0.50
179078968,0.01,-0.86,-0.50
179080959,0.01,-0.86,-0.50
179083026,0.01,-0.86,-0.50
179085012,0.01,-0.86,-0.50
179087011,0.01,-0.86,-0.50
179089048,0.02,-0.87,-0.43
179091138,0.02,-0.87,-0.43
179093021,0.02,-0.87,-0.43
179095016,0.02,-0.87,-0.43
179097009,0.02,-0.87,-0.43
179099060,0.00,-0.86,-0.44
179101028,0.00,-0.86,-0.44
179102972,0.00,-0.86,-0.44
179104966,0.00,-0.86,-0.44
179106969,0.00,-0.86,-0.44
179108970,0.00,-0.86,-0.44
179110972,0.00,-0.86,-0.46
179112968,0.00,-0.86,-0.46
179115062,0.00,-0.86,-0.46
179117037,0.00,-0.86,-0.46
179119019,0.00,-0.86,-0.46
179120968,0.02,-0.88,-0.46
179123021,0.02,-0.88,-0.46
179125044,0.02,-0.88,-0.46
179127024,0.02,-0.88,-0.46
179129012,0.02,-0.88,-0.46
179131015,0.02,-0.86,-0.48
179133037,0.02,-0.86,-0.48
179135021,0.02,-0.86,-0.48
179137006,0.02,-0.86,-0.48
179139013,0.02,-0.86,-0.48
179141077,0.00,-0.86,-0.46
179142968,0.00,-0.86,-0.46
179145035,0.00,-0.86,-0.46
179147018,0.00,-0.86,-0.46
179148972,0.00,-0.86,-0.46
179150959,0.01,-0.87,-0.46
179152971,0.01,-0.87,-0.46
179155019,0.01,-0.87,-0.46
179156970,0.01,-0.87,-0.46
179158968,0.01,-0.87,-0.46
179160968,0.01,-0.86,-0.48
179163028,0.01,-0.86,-0.48
179165118,0.01,-0.86,-0.48
179167020,0.01,-0.86,-0.48
179169010,0.01,-0.86,-0.48
179171063,0.01,-0.87,-0.47
179173027,0.01,-0.87,-0.47
179175013,0.01,-0.87,-0.47
179177011,0.01,-0.87,-0.47
179179035,0.01,-0.87,-0.47
179181020,0.01,-0.86,-0.46
179182969,0.01,-0.86,-0.46
179184970,0.01,-0.86,-0.46
179186969,0.01,-0.86,-0.46
179189014,0.01,-0.86,-0.46
179191119,0.01,-0.86,-0.46
179192974,0.01,-0.87,-0.46
179194989,0.01,-0.87,-0.46
179196969,0.01,-0.87,-0.46
179198968,0.01,-0.87,-0.46
179200969,0.01,-0.87,-0.46
179203027,0.01,-0.86,-0.45
179205015,0.01,-0.86,-0.45
179207016,0.01,-0.86,-0.45
179209039,0.01,-0.86,-0.45
179211007,0.01,-0.86,-0.45
179213011,0.01,-0.86,-0.47
179215104,0.01,-0.86,-0.47
179217007,0.01,-0.86,-0.47
179219052,0.01,-0.86,-0.47
179220995,0.01,-0.86,-0.47
179222967,0.01,-0.86,-0.49
179224971,0.01,-0.86,-0.49
179226968,0.01,-0.86,-0.49
179228959,0.01,-0.86,-0.49
179230969,0.01,-0.86,-0.49
179232967,0.01,-0.87,-0.48
179234991,0.01,-0.87,-0.48
179237020,0.01,-0.87,-0.48
179238968,0.01,-0.87,-0.48
179241077,0.01,-0.87,-0.48
179243050,0.02,-0.87,-0.46
179245016,0.02,-0.87,-0.46
179247010,0.02,-0.87,-0.46
179249011,0.02,-0.87,-0.46
179251052,0.02,-0.87,-0.46
179253020,0.01,-0.87,-0.46
179255011,0.01,-0.87,-0.46
179257010,0.01,-0.87,-0.46
179258995,0.01,-0.87,-0.46
179260970,0.01,-0.87,-0.46
179262975,0.01,-0.87,-0.46
179265079,0.00,-0.86,-0.45
179267042,0.00,-0.86,-0.45
179268996,0.00,-0.86,-0.45
179270969,0.00,-0.86,-0.45
179272958,0.00,-0.86,-0.45
179274969,0.02,-0.87,-0.46
179276967,0.02,-0.87,-0.46
179278968,0.02,-0.87,-0.46
179280967,0.02,-0.87,-0.46
179283019,0.02,-0.87,-0.46
179285008,0.02,-0.88,-0.47
179287011,0.02,-0.88,-0.47
179289025,0.02,-0.88,-0.47
179291116,0.02,-0.88,-0.47
179293018,0.02,-0.88,-0.47
179295057,0.02,-0.87,-0.48
179297018,0.02,-0.87,-0.48
179298977,0.02,-0.87,-0.48
179300975,0.02,-0.87,-0.48
179302967,0.02,-0.87,-0.48
179304969,0.00,-0.86,-0.48
179306979,0.00,-0.86,-0.48
179308975,0.00,-0.86,-0.48
179310967,0.00,-0.86,-0.48
179313010,0.00,-0.86,-0.48
179315063,0.00,-0.85,-0.45
179317010,0.00,-0.85,-0.45
179319042,0.00,-0.85,-0.45
179320996,0.00,-0.85,-0.45
179323026,0.00,-0.85,-0.45
179325021,0.00,-0.86,-0.48
179327022,0.00,-0.86,-0.48
179329029,0.00,-0.86,-0.48
179331015,0.00,-0.86,-0.48
179333012,0.00,-0.86,-0.48
179335012,0.00,-0.86,-0.48
179337008,0.01,-0.87,-0.47
179338971,0.01,-0.87,-0.47
179341079,0.01,-0.87,-0.47
179342971,0.01,-0.87,-0.47
179344970,0.01,-0.87,-0.47
179346971,0.00,-0.86,-0.45
179348967,0.00,-0.86,-0.45
179350969,0.00,-0.86,-0.45
179352968,0.00,-0.86,-0.45
179354968,0.00,-0.86,-0.45
179356971,0.01,-0.87,-0.47
179358970,0.01,-0.87,-0.47
179360968,0.01,-0.87,-0.47
179363013,0.01,-0.87,-0.47
179365098,0.01,-0.87,-0.47
179367113,0.01,-0.87,-0.45
179369026,0.01,-0.87,-0.45
179371007,0.01,-0.87,-0.45
179373018,0.01,-0.87,-0.45
179375013,0.01,-0.87,-0.45
179377029,0.01,-0.86,-0.46
179379041,0.01,-0.86,-0.46
179380991,0.01,-0.86,-0.46
179382970,0.01,-0.86,-0.46
179384971,0.01,-0.86,-0.46
179386992,0.01,-0.86,-0.46
179389031,0.01,-0.86,-0.46
179391079,0.01,-0.86,-0.46
179392980,0.01,-0.86,-0.46
179394987,0.01,-0.86,-0.46
179396967,0.00,-0.86,-0.45
179398967,0.00,-0.86,-0.45
179400967,0.00,-0.86,-0.45
179403033,0.00,-0.86,-0.45
179405013,0.00,-0.86,-0.45
179407011,0.00,-0.87,-0.46
179409008,0.00,-0.87,-0.46
179411013,0.00,-0.87,-0.46
179413035,0.00,-0.87,-0.46
179415126,0.00,-0.87,-0.46
179417029,0.00,-0.87,-0.46
179419007,0.01,-0.87,-0.47
179420972,0.01,-0.87,-0.47
179422971,0.01,-0.87,-0.47
179424991,0.01,-0.87,-0.47
179427049,0.01,-0.87,-0.47
179428979,0.01,-0.87,-0.48
179430970,0.01,-0.87,-0.48
179432968,0.01,-0.87,-0.48
179435015,0.01,-0.87,-0.48
179437010,0.01,-0.87,-0.48
179438975,0.01,-0.86,-0.46
179441079,0.01,-0.86,-0.46
179443040,0.01,-0.86,-0.46
179445018,0.01,-0.86,-0.46
179447011,0.01,-0.86,-0.46
179449016,0.02,-0.88,-0.45
179451043,0.02,-0.88,-0.45
179453022,0.02,-0.88,-0.45
179455008,0.02,-0.88,-0.45
179457007,0.02,-0.88,-0.45
179458984,0.00,-0.86,-0.44
179461058,0.00,-0.86,-0.44
179462996,0.00,-0.86,-0.44
179465063,0.00,-0.86,-0.44
179466971,0.00,-0.86,-0.44
179468966,0.00,-0.86,-0.44
179470969,0.00,-0.86,-0.44
179472978,0.00,-0.86,-0.44
179475016,0.00,-0.86,-0.44
179476966,0.00,-0.86,-0.44
179479007,0.00,-0.86,-0.44
179480966,0.00,-0.86,-0.44
179483029,0.00,-0.86,-0.44
179485014,0.00,-0.86,-0.44
179487010,0.00,-0.86,-0.44
179489031,0.00,-0.86,-0.44
179491180,0.00,-0.86,-0.46
179493032,0.00,-0.86,-0.46
179495017,0.00,-0.86,-0.46
179497012,0.00,-0.86,-0.46
179499006,0.00,-0.86,-0.46
179500968,0.01,-0.88,-0.50
179502986,0.01,-0.88,-0.50
179505040,0.01,-0.88,-0.50
179506990,0.01,-0.88,-0.50
179508967,0.01,-0.88,-0.50
179510967,0.02,-0.88,-0.48
179512970,0.02,-0.88,-0.48
179515119,0.02,-0.88,-0.48
179517046,0.02,-0.88,-0.48
179518980,0.02,-0.88,-0.48
179520969,0.02,-0.88,-0.46
179523029,0.02,-0.88,-0.46
179525011,0.02,-0.88,-0.46
179527010,0.02,-0.88,-0.46
179529019,0.02,-0.88,-0.46
179531017,0.00,-0.87,-0.45
179533008,0.00,-0.87,-0.45
179535094,0.00,-0.87,-0.45
179537033,0.00,-0.87,-0.45
179538968,0.00,-0.87,-0.45
179541075,0.00,-0.87,-0.41
179542969,0.00,-0.87,-0.41
179544979,0.00,-0.87,-0.41
179547043,0.00,-0.87,-0.41
179548998,0.00,-0.87,-0.41
179550968,-0.01,-0.85,-0.44
179552980,-0.01,-0.85,-0.44
179555015,-0.01,-0.85,-0.44
179556967,-0.01,-0.85,-0.44
179558958,-0.01,-0.85,-0.44
179560958,-0.01,-0.85,-0.44
179563037,-0.00,-0.86,-0.42
179565118,-0.00,-0.86,-0.42
179567018,-0.00,-0.86,-0.42
179569021,-0.00,-0.86,-0.42
179571057,-0.00,-0.86,-0.42
179573031,0.01,-0.88,-0.47
179575015,0.01,-0.88,-0.47
179577007,0.01,-0.88,-0.47
179579014,0.01,-0.88,-0.47
179581039,0.01,-0.88,-0.47
179582989,0.01,-0.88,-0.48
179584969,0.01,-0.88,-0.48
179586990,0.01,-0.88,-0.48
179589007,0.01,-0.88,-0.48
179591075,0.01,-0.88,-0.48
179592982,0.01,-0.87,-0.47
179595035,0.01,-0.87,-0.47
179596996,0.01,-0.87,-0.47
179598967,0.01,-0.87,-0.47
179600966,0.01,-0.87,-0.47
179603029,0.01,-0.88,-0.48
179605014,0.01,-0.88,-0.48
179607014,0.01,-0.88,-0.48
179609017,0.01,-0.88,-0.48
179611018,0.01,-0.88,-0.48
179613015,0.01,-0.88,-0.44
179615110,0.01,-0.88,-0.44
179616982,0.01,-0.88,-0.44
179619023,0.01,-0.88,-0.44
179621038,0.01,-0.88,-0.44
179622987,0.00,-0.87,-0.43
179624973,0.00,-0.87,-0.43
179626966,0.00,-0.87,-0.43
179628971,0.00,-0.87,-0.43
179630967,0.00,-0.87,-0.43
179632967,-0.00,-0.87,-0.42
179634971,-0.00,-0.87,-0.42
179636968,-0.00,-0.87,-0.42
179638967,-0.00,-0.87,-0.42
179641070,-0.00,-0.87,-0.42
179643027,-0.00,-0.87,-0.42
179645017,-0.01,-0.86,-0.43
179647008,-0.01,-0.86,-0.43
179649009,-0.01,-0.86,-0.43
179651014,-0.01,-0.86,-0.43
179653084,-0.01,-0.86,-0.43
179655022,-0.00,-0.86,-0.43
179657005,-0.00,-0.86,-0.43
179658969,-0.00,-0.86,-0.43
179660971,-0.00,-0.86,-0.43
179663035,-0.00,-0.86,-0.43
179665116,-0.00,-0.87,-0.46
179666975,-0.00,-0.87,-0.46
179668968,-0.00,-0.87,-0.46
179670987,-0.00,-0.87,-0.46
179673019,-0.00,-0.87,-0.46
179674974,0.02,-0.89,-0.45
179676969,0.02,-0.89,-0.45
179678958,0.02,-0.89,-0.45
179680966,0.02,-0.89,-0.45
179683033,0.02,-0.89,-0.45
179685011,-0.00,-0.87,-0.45
179687011,-0.00,-0.87,-0.45
179689034,-0.00,-0.87,-0.45
179691117,-0.00,-0.87,-0.45
179693015,-0.00,-0.87,-0.45
179695017,0.01,-0.88,-0.47
179696995,0.01,-0.88,-0.47
179698966,0.01,-0.88,-0.47
179700971,0.01,-0.88,-0.47
179702967,0.01,-0.88,-0.47
179704971,-0.02,-0.87,-0.42
179706966,-0.02,-0.87,-0.42
179708970,-0.02,-0.87,-0.42
179710971,-0.02,-0.87,-0.42
179712973,-0.02,-0.87,-0.42
179715044,-0.02,-0.87,-0.42
179716971,-0.02,-0.86,-0.48
179718977,-0.02,-0.86,-0.48
179721014,-0.02,-0.86,-0.48
179723016,-0.02,-0.86,-0.48
179725011,-0.02,-0.86,-0.48
179727007,-0.02,-0.86,-0.43
179729010,-0.02,-0.86,-0.43
179731009,-0.02,-0.86,-0.43
179733007,-0.02,-0.86,-0.43
179734969,-0.02,-0.86,-0.43
179736972,-0.00,-0.89,-0.45
179738969,-0.00,-0.89,-0.45
179741056,-0.00,-0.89,-0.45
179742971,-0.00,-0.89,-0.45
179744967,-0.00,-0.89,-0.45
179746967,-0.01,-0.88,-0.45
179748966,-0.01,-0.88,-0.45
179750969,-0.01,-0.88,-0.45
179752971,-0.01,-0.88,-0.45
179754968,-0.01,-0.88,-0.45
179756970,-0.02,-0.88,-0.43
179758968,-0.02,-0.88,-0.43
179760971,-0.02,-0.88,-0.43
179763011,-0.02,-0.88,-0.43
179765091,-0.02,-0.88,-0.43
179767012,-0.01,-0.87,-0.43
179769012,-0.01,-0.87,-0.43
179771031,-0.01,-0.87,-0.43
179773009,-0.01,-0.87,-0.43
179775004,-0.01,-0.87,-0.43
179776967,-0.02,-0.86,-0.44
179778970,-0.02,-0.86,-0.44
179780970,-0.02,-0.86,-0.44
179782969,-0.02,-0.86,-0.44
179784967,-0.02,-0.86,-0.44
179786971,-0.02,-0.86,-0.44
179789012,-0.00,-0.86,-0.45
179791074,-0.00,-0.86,-0.45
179792972,-0.00,-0.86,-0.45
179794985,-0.00,-0.86,-0.45
179796970,-0.00,-0.86,-0.45
179798966,-0.02,-0.88,-0.45
179800968,-0.02,-0.88,-0.45
179803015,-0.02,-0.88,-0.45
179805008,-0.02,-0.88,-0.45
179807008,-0.02,-0.88,-0.45
179809007,-0.00,-0.88,-0.43
179811008,-0.00,-0.88,-0.43
179813006,-0.00,-0.88,-0.43
179815045,-0.00,-0.88,-0.43
179816970,-0.00,-0.88,-0.43
179818968,0.02,-0.88,-0.40
179820971,0.02,-0.88,-0.40
179822969,0.02,-0.88,-0.40
179824974,0.02,-0.88,-0.40
179826968,0.02,-0.88,-0.40
179828967,0.02,-0.89,-0.40
179830976,0.02,-0.89,-0.40
179832974,0.02,-0.89,-0.40
179834971,0.02,-0.89,-0.40
179836973,0.02,-0.89,-0.40
179838968,0.02,-0.89,-0.38
179841031,0.02,-0.89,-0.38
179843018,0.02,-0.89,-0.38
179845013,0.02,-0.89,-0.38
179847008,0.02,-0.89,-0.38
179849008,0.02,-0.89,-0.39
179851006,0.02,-0.89,-0.39
179853006,0.02,-0.89,-0.39
179854969,0.02,-0.89,-0.39
179856971,0.02,-0.89,-0.39
179858970,0.01,-0.89,-0.39
179860970,0.01,-0.89,-0.39
179862969,0.01,-0.89,-0.39
179865043,0.01,-0.89,-0.39
179866976,0.01,-0.89,-0.39
179868968,0.01,-0.89,-0.39
179870970,0.00,-0.88,-0.43
179872968,0.00,-0.88,-0.43
179874968,0.00,-0.88,-0.43
179876972,0.00,-0.88,-0.43
179878970,0.00,-0.88,-0.43
179880974,0.00,-0.89,-0.44
179883011,0.00,-0.89,-0.44
179885026,0.00,-0.89,-0.44
179887010,0.00,-0.89,-0.44
179889005,0.00,-0.89,-0.44
179891057,0.00,-0.89,-0.46
179892951,0.00,-0.89,-0.46
179894980,0.00,-0.89,-0.46
179896956,0.00,-0.89,-0.46
179898947,0.00,-0.89,-0.46
179900948,-0.00,-0.88,-0.46
179902952,-0.00,-0.88,-0.46
179904946,-0.00,-0.88,-0.46
179906949,-0.00,-0.88,-0.46
179908947,-0.00,-0.88,-0.46
179910948,0.00,-0.88,-0.45
179912948,0.00,-0.88,-0.45
179914949,0.00,-0.88,-0.45
179916955,0.00,-0.88,-0.45
179918946,0.00,-0.88,-0.45
179920948,0.00,-0.88,-0.42
179922949,0.00,-0.88,-0.42
179924947,0.00,-0.88,-0.42
179926948,0.00,-0.88,-0.42
179928952,0.00,-0.88,-0.42
179930950,-0.03,-0.86,-0.43
180959049,-0.06,-0.90,-0.42
180961033,-0.06,-0.90,-0.42
180963032,-0.06,-0.90,-0.42
180965115,-0.06,-0.90,-0.42
180967019,-0.06,-0.90,-0.42
180969016,-0.05,-0.91,-0.42
180971018,-0.05,-0.91,-0.42
180973014,-0.05,-0.91,-0.42
180975014,-0.05,-0.91,-0.42
180977018,-0.05,-0.91,-0.42
180979090,-0.06,-0.91,-0.36
180980996,-0.06,-0.91,-0.36
180982972,-0.06,-0.91,-0.36
180984967,-0.06,-0.91,-0.36
180986970,-0.06,-0.91,-0.36
180989007,-0.09,-0.84,-0.27
180991118,-0.09,-0.84,-0.27
180992972,-0.09,-0.84,-0.27
180994988,-0.09,-0.84,-0.27
180996971,-0.09,-0.84,-0.27
180999031,-0.09,-0.84,-0.27
181001014,-0.08,-0.92,-0.37
181003008,-0.08,-0.92,-0.37
181005011,-0.08,-0.92,-0.37
181007015,-0.08,-0.92,-0.37
181009080,-0.08,-0.92,-0.37
181011023,-0.09,-0.92,-0.30
181013006,-0.09,-0.92,-0.30
181015066,-0.09,-0.92,-0.30
181016979,-0.09,-0.92,-0.30
181018969,-0.09,-0.92,-0.30
181020995,-0.11,-0.95,-0.25
181023039,-0.11,-0.95,-0.25
181024988,-0.11,-0.95,-0.25
181026968,-0.11,-0.95,-0.25
181028967,-0.11,-0.95,-0.25
181030974,-0.11,-0.99,-0.26
181033021,-0.11,-0.99,-0.26
181034971,-0.11,-0.99,-0.26
181036968,-0.11,-0.99,-0.26
181039031,-0.11,-0.99,-0.26
181041109,-0.13,-1.07,-0.25
181043016,-0.13,-1.07,-0.25
181045011,-0.13,-1.07,-0.25
181047048,-0.13,-1.07,-0.25
181049039,-0.13,-1.07,-0.25
181051032,-0.13,-0.91,-0.25
181053024,-0.13,-0.91,-0.25
181055007,-0.13,-0.91,-0.25
181056971,-0.13,-0.91,-0.25
181058971,-0.13,-0.91,-0.25
181060968,-0.12,-0.96,-0.21
181062980,-0.12,-0.96,-0.21
181065130,-0.12,-0.96,-0.21
181067005,-0.12,-0.96,-0.21
181068967,-0.12,-0.96,-0.21
181070970,-0.12,-0.96,-0.21
181073023,-0.13,-0.95,-0.25
181074981,-0.13,-0.95,-0.25
181076986,-0.13,-0.95,-0.25
181079034,-0.13,-0.95,-0.25
181081016,-0.13,-0.95,-0.25
181083009,-0.14,-0.93,-0.23
181085007,-0.14,-0.93,-0.23
181087050,-0.14,-0.93,-0.23
181089045,-0.14,-0.93,-0.23
181091139,-0.14,-0.93,-0.23
181093019,-0.14,-0.97,-0.19
181095019,-0.14,-0.97,-0.19
181097053,-0.14,-0.97,-0.19
181099002,-0.14,-0.97,-0.19
181100967,-0.14,-0.97,-0.19
181102972,-0.17,-0.94,-0.17
181104968,-0.17,-0.94,-0.17
181107026,-0.17,-0.94,-0.17
181108992,-0.17,-0.94,-0.17
181110967,-0.17,-0.94,-0.17
181112967,-0.16,-0.94,-0.19
181115061,-0.16,-0.94,-0.19
181116974,-0.16,-0.94,-0.19
181119032,-0.16,-0.94,-0.19
181121010,-0.16,-0.94,-0.19
181123009,-0.16,-0.96,-0.21
181125011,-0.16,-0.96,-0.21
181127044,-0.16,-0.96,-0.21
181129041,-0.16,-0.96,-0.21
181131015,-0.16,-0.96,-0.21
181133012,-0.17,-0.96,-0.18
181134982,-0.17,-0.96,-0.18
181136968,-0.17,-0.96,-0.18
181138969,-0.17,-0.96,-0.18
181141071,-0.17,-0.96,-0.18
181142974,-0.17,-0.96,-0.18
181144969,-0.20,-0.96,-0.13
181146968,-0.20,-0.96,-0.13
